Country,State,Zip,City,Tax Rate,Tax Name,Priority,Compound,Shipping,Tax Class
US,CA,95364-95365,*,7.5,CA Sales,1,1,1,standard
US,CA,95366-95366,*,8,CA Sales,1,1,1,standard
US,CA,95367-95368,*,7.625,CA Sales,1,1,1,standard
US,CA,95369-95375,*,7.5,CA Sales,1,1,1,standard
US,CA,95376-95378,*,8.5,CA Sales,1,1,1,standard
US,CA,95379-95379,*,7.5,CA Sales,1,1,1,standard
US,CA,95380-95382,*,7.625,CA Sales,1,1,1,standard
US,CA,95383-95383,*,7.5,CA Sales,1,1,1,standard
US,CA,95385-95387,*,7.625,CA Sales,1,1,1,standard
US,CA,95388-95388,*,7.5,CA Sales,1,1,1,standard
US,CA,95389-95391,*,8,CA Sales,1,1,1,standard
US,CA,95397-95397,*,7.625,CA Sales,1,1,1,standard
US,CA,95401-95409,*,8.75,CA Sales,1,1,1,standard
US,CA,95410-95410,*,7.625,CA Sales,1,1,1,standard
US,CA,95412-95412,*,8.25,CA Sales,1,1,1,standard
US,CA,95415-95415,*,7.625,CA Sales,1,1,1,standard
US,CA,95416-95416,*,8.25,CA Sales,1,1,1,standard
US,CA,95417-95418,*,7.625,CA Sales,1,1,1,standard
US,CA,95419-95419,*,8.25,CA Sales,1,1,1,standard
US,CA,95420-95420,*,7.625,CA Sales,1,1,1,standard
US,CA,95421-95421,*,8.25,CA Sales,1,1,1,standard
US,CA,95422-95422,*,8,CA Sales,1,1,1,standard
US,CA,95423-95423,*,7.5,CA Sales,1,1,1,standard
US,CA,95424-95424,*,8,CA Sales,1,1,1,standard
US,CA,95425-95425,*,8.25,CA Sales,1,1,1,standard
US,CA,95426-95426,*,7.5,CA Sales,1,1,1,standard
US,CA,95427-95429,*,7.625,CA Sales,1,1,1,standard
US,CA,95430-95431,*,8.25,CA Sales,1,1,1,standard
US,CA,95432-95432,*,7.625,CA Sales,1,1,1,standard
US,CA,95433-95433,*,8.25,CA Sales,1,1,1,standard
US,CA,95435-95435,*,7.5,CA Sales,1,1,1,standard
US,CA,95436-95436,*,8.25,CA Sales,1,1,1,standard
US,CA,95437-95437,*,8.625,CA Sales,1,1,1,standard
US,CA,95439-95442,*,8.25,CA Sales,1,1,1,standard
US,CA,95443-95443,*,7.5,CA Sales,1,1,1,standard
US,CA,95444-95444,*,8.25,CA Sales,1,1,1,standard
US,CA,95445-95445,*,7.625,CA Sales,1,1,1,standard
US,CA,95446-95446,*,8.25,CA Sales,1,1,1,standard
US,CA,95448-95448,*,8.75,CA Sales,1,1,1,standard
US,CA,95449-95449,*,7.625,CA Sales,1,1,1,standard
US,CA,95450-95450,*,8.25,CA Sales,1,1,1,standard
US,CA,95451-95451,*,7.5,CA Sales,1,1,1,standard
US,CA,95452-95452,*,8.25,CA Sales,1,1,1,standard
US,CA,95453-95453,*,8,CA Sales,1,1,1,standard
US,CA,95454-95456,*,7.625,CA Sales,1,1,1,standard
US,CA,95457-95458,*,7.5,CA Sales,1,1,1,standard
US,CA,95459-95460,*,7.625,CA Sales,1,1,1,standard
US,CA,95461-95461,*,7.5,CA Sales,1,1,1,standard
US,CA,95462-95462,*,8.25,CA Sales,1,1,1,standard
US,CA,95463-95463,*,7.625,CA Sales,1,1,1,standard
US,CA,95464-95464,*,7.5,CA Sales,1,1,1,standard
US,CA,95465-95465,*,8.25,CA Sales,1,1,1,standard
US,CA,95466-95466,*,7.625,CA Sales,1,1,1,standard
US,CA,95467-95467,*,7.5,CA Sales,1,1,1,standard
US,CA,95468-95470,*,7.625,CA Sales,1,1,1,standard
US,CA,95471-95472,*,8.25,CA Sales,1,1,1,standard
US,CA,95473-95473,*,9,CA Sales,1,1,1,standard
US,CA,95476-95480,*,8.25,CA Sales,1,1,1,standard
US,CA,95481-95481,*,7.625,CA Sales,1,1,1,standard
US,CA,95482-95482,*,8.125,CA Sales,1,1,1,standard
US,CA,95485-95485,*,7.5,CA Sales,1,1,1,standard
US,CA,95486-95487,*,8.25,CA Sales,1,1,1,standard
US,CA,95488-95490,*,7.625,CA Sales,1,1,1,standard
US,CA,95492-95492,*,8.25,CA Sales,1,1,1,standard
US,CA,95493-95493,*,7.5,CA Sales,1,1,1,standard
US,CA,95494-95497,*,7.625,CA Sales,1,1,1,standard
US,CA,95501-95502,*,8.25,CA Sales,1,1,1,standard
US,CA,95503-95514,*,7.5,CA Sales,1,1,1,standard
US,CA,95518-95518,*,8.25,CA Sales,1,1,1,standard
US,CA,95519-95519,*,7.5,CA Sales,1,1,1,standard
US,CA,95521-95521,*,8.25,CA Sales,1,1,1,standard
US,CA,95524-95532,*,7.5,CA Sales,1,1,1,standard
US,CA,95534-95534,*,8.25,CA Sales,1,1,1,standard
US,CA,95536-95573,*,7.5,CA Sales,1,1,1,standard
US,CA,95585-95585,*,7.625,CA Sales,1,1,1,standard
US,CA,95587-95595,*,7.5,CA Sales,1,1,1,standard
US,CA,95601-95601,*,8,CA Sales,1,1,1,standard
US,CA,95602-95604,*,7.5,CA Sales,1,1,1,standard
US,CA,95605-95605,*,8,CA Sales,1,1,1,standard
US,CA,95606-95607,*,7.5,CA Sales,1,1,1,standard
US,CA,95608-95611,*,8,CA Sales,1,1,1,standard
US,CA,95612-95614,*,7.5,CA Sales,1,1,1,standard
US,CA,95615-95618,*,8,CA Sales,1,1,1,standard
US,CA,95619-95619,*,7.5,CA Sales,1,1,1,standard
US,CA,95620-95620,*,7.625,CA Sales,1,1,1,standard
US,CA,95621-95621,*,8,CA Sales,1,1,1,standard
US,CA,95623-95623,*,7.5,CA Sales,1,1,1,standard
US,CA,95624-95624,*,8,CA Sales,1,1,1,standard
US,CA,95625-95625,*,7.625,CA Sales,1,1,1,standard
US,CA,95626-95626,*,8,CA Sales,1,1,1,standard
US,CA,95627-95627,*,7.5,CA Sales,1,1,1,standard
US,CA,95628-95630,*,8,CA Sales,1,1,1,standard
US,CA,95631-95631,*,7.5,CA Sales,1,1,1,standard
US,CA,95632-95632,*,8.5,CA Sales,1,1,1,standard
US,CA,95633-95637,*,7.5,CA Sales,1,1,1,standard
US,CA,95638-95644,*,8,CA Sales,1,1,1,standard
US,CA,95645-95645,*,7.5,CA Sales,1,1,1,standard
US,CA,95646-95646,*,8,CA Sales,1,1,1,standard
US,CA,95648-95651,*,7.5,CA Sales,1,1,1,standard
US,CA,95652-95652,*,8,CA Sales,1,1,1,standard
US,CA,95653-95653,*,7.5,CA Sales,1,1,1,standard
US,CA,95654-95655,*,8,CA Sales,1,1,1,standard
US,CA,95656-95659,*,7.5,CA Sales,1,1,1,standard
US,CA,95660-95660,*,8,CA Sales,1,1,1,standard
US,CA,95661-95661,*,7.5,CA Sales,1,1,1,standard
US,CA,95662-95662,*,8,CA Sales,1,1,1,standard
US,CA,95663-95664,*,7.5,CA Sales,1,1,1,standard
US,CA,95665-95666,*,8,CA Sales,1,1,1,standard
US,CA,95667-95668,*,7.5,CA Sales,1,1,1,standard
US,CA,95669-95671,*,8,CA Sales,1,1,1,standard
US,CA,95672-95672,*,7.5,CA Sales,1,1,1,standard
US,CA,95673-95673,*,8,CA Sales,1,1,1,standard
US,CA,95674-95679,*,7.5,CA Sales,1,1,1,standard
US,CA,95680-95680,*,8,CA Sales,1,1,1,standard
US,CA,95681-95682,*,7.5,CA Sales,1,1,1,standard
US,CA,95683-95683,*,8,CA Sales,1,1,1,standard
US,CA,95684-95684,*,7.5,CA Sales,1,1,1,standard
US,CA,95685-95686,*,8,CA Sales,1,1,1,standard
US,CA,95687-95688,*,7.875,CA Sales,1,1,1,standard
US,CA,95689-95693,*,8,CA Sales,1,1,1,standard
US,CA,95694-95694,*,7.5,CA Sales,1,1,1,standard
US,CA,95695-95695,*,8.25,CA Sales,1,1,1,standard
US,CA,95696-95696,*,7.875,CA Sales,1,1,1,standard
US,CA,95697-95698,*,7.5,CA Sales,1,1,1,standard
US,CA,95699-95699,*,8,CA Sales,1,1,1,standard
US,CA,95701-95709,*,7.5,CA Sales,1,1,1,standard
US,CA,95712-95712,*,7.625,CA Sales,1,1,1,standard
US,CA,95713-95722,*,7.5,CA Sales,1,1,1,standard
US,CA,95724-95724,*,7.625,CA Sales,1,1,1,standard
US,CA,95726-95726,*,7.5,CA Sales,1,1,1,standard
US,CA,95728-95728,*,7.625,CA Sales,1,1,1,standard
US,CA,95735-95736,*,7.5,CA Sales,1,1,1,standard
US,CA,95741-95742,*,8,CA Sales,1,1,1,standard
US,CA,95746-95747,*,7.5,CA Sales,1,1,1,standard
US,CA,95757-95759,*,8,CA Sales,1,1,1,standard
US,CA,95762-95762,*,7.5,CA Sales,1,1,1,standard
US,CA,95763-95763,*,8,CA Sales,1,1,1,standard
US,CA,95765-95765,*,7.5,CA Sales,1,1,1,standard
US,CA,95776-95776,*,8.25,CA Sales,1,1,1,standard
US,CA,95798-95799,*,8,CA Sales,1,1,1,standard
US,CA,95811-95820,*,8.5,CA Sales,1,1,1,standard
US,CA,95821-95821,*,8,CA Sales,1,1,1,standard
US,CA,95822-95823,*,8.5,CA Sales,1,1,1,standard
US,CA,95824-95830,*,8,CA Sales,1,1,1,standard
US,CA,95831-95835,*,8.5,CA Sales,1,1,1,standard
US,CA,95836-95837,*,8,CA Sales,1,1,1,standard
US,CA,95838-95840,*,8.5,CA Sales,1,1,1,standard
US,CA,95841-95843,*,8,CA Sales,1,1,1,standard
US,CA,95851-95853,*,8.5,CA Sales,1,1,1,standard
US,CA,95860-95866,*,8,CA Sales,1,1,1,standard
US,CA,95867-95899,*,8.5,CA Sales,1,1,1,standard
US,CA,95901-95923,*,7.5,CA Sales,1,1,1,standard
US,CA,95924-95924,*,7.625,CA Sales,1,1,1,standard
US,CA,95925-95944,*,7.5,CA Sales,1,1,1,standard
US,CA,95945-95945,*,8.125,CA Sales,1,1,1,standard
US,CA,95946-95946,*,7.625,CA Sales,1,1,1,standard
US,CA,95947-95948,*,7.5,CA Sales,1,1,1,standard
US,CA,95949-95949,*,7.625,CA Sales,1,1,1,standard
US,CA,95950-95958,*,7.5,CA Sales,1,1,1,standard
US,CA,95959-95960,*,7.625,CA Sales,1,1,1,standard
US,CA,95961-95974,*,7.5,CA Sales,1,1,1,standard
US,CA,95975-95975,*,7.625,CA Sales,1,1,1,standard
US,CA,95976-95976,*,7.5,CA Sales,1,1,1,standard
US,CA,95977-95977,*,7.625,CA Sales,1,1,1,standard
US,CA,95978-95984,*,7.5,CA Sales,1,1,1,standard
US,CA,95986-95986,*,7.625,CA Sales,1,1,1,standard
US,CA,95987-95987,*,8,CA Sales,1,1,1,standard
US,CA,95988-96065,*,7.5,CA Sales,1,1,1,standard
US,CA,96067-96067,*,7.75,CA Sales,1,1,1,standard
US,CA,96068-96110,*,7.5,CA Sales,1,1,1,standard
US,CA,96111-96111,*,7.625,CA Sales,1,1,1,standard
US,CA,96112-96148,*,7.5,CA Sales,1,1,1,standard
US,CA,96150-96154,*,8,CA Sales,1,1,1,standard
US,CA,96155-96155,*,7.5,CA Sales,1,1,1,standard
US,CA,96156-96156,*,8,CA Sales,1,1,1,standard
US,CA,96157-96157,*,7.5,CA Sales,1,1,1,standard
US,CA,96158-96158,*,8,CA Sales,1,1,1,standard
US,CA,96160-96162,*,8.125,CA Sales,1,1,1,standard
